hochua,gio,ngay,LVS,muc_nuoc,luu_luong_den_ho,luu_luong_xa
An Khê,20,22/10/2019,Ba,427.91,35.8,46
An Khê,21,22/10/2019,Ba,427.9,35.88,46
An Khê,22,22/10/2019,Ba,427.89,36.4,45.1
An Khê,23,22/10/2019,Ba,427.88,36.4,44.5
An Khê,0,23/10/2019,Ba,427.87,35.9,44.5
An Khê,1,23/10/2019,Ba,427.9,36.47,14.8
An Khê,2,23/10/2019,Ba,427.94,34.6,4
An Khê,3,23/10/2019,Ba,427.98,35.8,4
An Khê,4,23/10/2019,Ba,428.02,35.67,4
An Khê,5,23/10/2019,Ba,428.06,35.8,4
An Khê,6,23/10/2019,Ba,428.09,35.3,4
An Khê,7,23/10/2019,Ba,428.1,35.9,33.1
An Khê,8,23/10/2019,Ba,428.09,37.39,46
An Khê,9,23/10/2019,Ba,428.08,37.42,46
An Khê,10,23/10/2019,Ba,428.07,37.39,46
An Khê,11,23/10/2019,Ba,428.06,37.39,46
An Khê,12,23/10/2019,Ba,428.05,37.4,46
An Khê,13,23/10/2019,Ba,428.04,37.38,46
An Khê,14,23/10/2019,Ba,428.03,37.37,46
An Khê,15,23/10/2019,Ba,428.02,37.39,46
An Khê,16,23/10/2019,Ba,428.01,37.39,46
An Khê,17,23/10/2019,Ba,428,37.38,46
An Khê,18,23/10/2019,Ba,427.99,38.78,46
An Khê,19,23/10/2019,Ba,427.98,38.77,46
An Khê,20,23/10/2019,Ba,427.98,39.65,46
An Khê,21,23/10/2019,Ba,427.98,39.72,46
An Khê,22,23/10/2019,Ba,427.98,39.68,44.5
An Khê,23,23/10/2019,Ba,427.97,36.94,44.5
An Khê,0,24/10/2019,Ba,427.97,36.87,44.5
An Khê,1,24/10/2019,Ba,427.97,32.25,26
An Khê,2,24/10/2019,Ba,427.98,30.72,23.5
An Khê,3,24/10/2019,Ba,427.99,30.72,23.5
An Khê,4,24/10/2019,Ba,428,30.72,23.5
An Khê,5,24/10/2019,Ba,428.01,32.11,23.5
An Khê,6,24/10/2019,Ba,428.02,32.11,23.5
An Khê,7,24/10/2019,Ba,428.03,36.41,27.8
An Khê,8,24/10/2019,Ba,428.02,37.39,46
An Khê,9,24/10/2019,Ba,428.01,37.39,46
An Khê,10,24/10/2019,Ba,428,37.38,46
An Khê,11,24/10/2019,Ba,427.99,38.76,46
An Khê,12,24/10/2019,Ba,427.98,37.43,44.7
An Khê,13,24/10/2019,Ba,427.95,22.83,44.5
An Khê,14,24/10/2019,Ba,427.9,8.39,44.5
An Khê,15,24/10/2019,Ba,427.85,8.39,44.5
An Khê,16,24/10/2019,Ba,427.8,8.38,44.5
An Khê,17,24/10/2019,Ba,427.75,8.38,44.5
An Khê,18,24/10/2019,Ba,427.71,8.37,44.5
An Khê,19,24/10/2019,Ba,427.69,6.54,36.7
An Khê,20,24/10/2019,Ba,427.67,6.42,25
An Khê,21,24/10/2019,Ba,427.65,5.58,26.2
An Khê,22,24/10/2019,Ba,427.63,5.36,25.9
An Khê,23,24/10/2019,Ba,427.61,7.67,25
An Khê,0,25/10/2019,Ba,427.59,7.45,25
An Khê,1,25/10/2019,Ba,427.57,7.53,25
An Khê,2,25/10/2019,Ba,427.55,7.34,25
An Khê,3,25/10/2019,Ba,427.53,6.47,25
An Khê,4,25/10/2019,Ba,427.5,6.53,26
An Khê,5,25/10/2019,Ba,427.47,6.62,26.8
An Khê,6,25/10/2019,Ba,427.44,6.76,26.8
An Khê,7,25/10/2019,Ba,427.42,5.75,26.8
An Khê,8,25/10/2019,Ba,427.39,6.16,27.2
An Khê,9,25/10/2019,Ba,427.36,7.7,27.7
An Khê,10,25/10/2019,Ba,427.33,7.16,27.7
An Khê,11,25/10/2019,Ba,427.3,6.82,26.8
An Khê,12,25/10/2019,Ba,427.27,6.5,26.5
An Khê,13,25/10/2019,Ba,427.24,6.5,26.5
An Khê,14,25/10/2019,Ba,427.21,5.22,25.2
An Khê,15,25/10/2019,Ba,427.2,18.33,25
An Khê,16,25/10/2019,Ba,427.2,25,25
An Khê,17,25/10/2019,Ba,427.2,25,25
An Khê,18,25/10/2019,Ba,427.19,18.33,25
An Khê,19,25/10/2019,Ba,427.19,25,25
An Khê,20,25/10/2019,Ba,427.19,25,25
An Khê,21,25/10/2019,Ba,427.19,25,25
An Khê,22,25/10/2019,Ba,427.2,31.67,25
An Khê,23,25/10/2019,Ba,427.21,31.67,25
An Khê,0,26/10/2019,Ba,427.22,31.67,25
An Khê,1,26/10/2019,Ba,427.23,31.67,25
An Khê,2,26/10/2019,Ba,427.23,25,25
An Khê,3,26/10/2019,Ba,427.23,25,25
An Khê,4,26/10/2019,Ba,427.23,25,25
An Khê,5,26/10/2019,Ba,427.24,31.67,25
An Khê,6,26/10/2019,Ba,427.24,22.05,22.1
An Khê,7,26/10/2019,Ba,427.23,16.83,23.5
An Khê,8,26/10/2019,Ba,427.21,10.17,23.5
An Khê,9,26/10/2019,Ba,427.18,3.5,23.5
An Khê,10,26/10/2019,Ba,427.15,3.5,23.5
An Khê,11,26/10/2019,Ba,427.12,3.5,23.5
An Khê,12,26/10/2019,Ba,427.12,4.1,23.5
An Khê,13,26/10/2019,Ba,427.12,4.1,23.5
An Khê,14,26/10/2019,Ba,427.11,3.9,23.5
An Khê,15,26/10/2019,Ba,427.11,4.2,23.5
An Khê,16,26/10/2019,Ba,427.11,4.2,23.5
An Khê,17,26/10/2019,Ba,427.11,4.2,23.5
An Khê,18,26/10/2019,Ba,427.1,4,23.5
An Khê,19,26/10/2019,Ba,427.1,4.2,22.2
An Khê,20,26/10/2019,Ba,427.1,4,4
An Khê,21,26/10/2019,Ba,427.09,3.8,4
An Khê,22,26/10/2019,Ba,427.09,4,4
An Khê,23,26/10/2019,Ba,427.1,10.67,4
An Khê,0,27/10/2019,Ba,427.11,13.67,4
An Khê,1,27/10/2019,Ba,427.11,20,20
An Khê,2,27/10/2019,Ba,427.09,14.22,27.6
An Khê,3,27/10/2019,Ba,427.07,3.5,23.5
An Khê,4,27/10/2019,Ba,427.05,3.8,23.5
An Khê,5,27/10/2019,Ba,427.03,3.7,23.5
An Khê,6,27/10/2019,Ba,427.03,4.2,23.5
An Khê,7,27/10/2019,Ba,427.03,4.2,23.5
An Khê,8,27/10/2019,Ba,427.02,4.2,23.5
An Khê,9,27/10/2019,Ba,427.02,4.2,23.5
An Khê,10,27/10/2019,Ba,427.02,10.4,23.5
An Khê,11,27/10/2019,Ba,427.02,10.6,23.5
An Khê,12,27/10/2019,Ba,427.02,10.9,23.5
An Khê,13,27/10/2019,Ba,427.02,10.1,23.5
An Khê,14,27/10/2019,Ba,427.02,8.9,9.9
An Khê,15,27/10/2019,Ba,427.02,6.2,4
An Khê,16,27/10/2019,Ba,427.02,8.1,4
An Khê,17,27/10/2019,Ba,427.03,10.67,4
An Khê,18,27/10/2019,Ba,427.04,10.67,4
An Khê,19,27/10/2019,Ba,427.04,6.2,4
An Khê,20,27/10/2019,Ba,427.04,4,4
An Khê,21,27/10/2019,Ba,427.04,4,4
An Khê,22,27/10/2019,Ba,427.04,4,4
An Khê,23,27/10/2019,Ba,427.04,4,4
An Khê,0,28/10/2019,Ba,427.04,4,4
An Khê,1,28/10/2019,Ba,427.04,4,4
An Khê,2,28/10/2019,Ba,427.03,3.7,4
An Khê,3,28/10/2019,Ba,427.03,4,4
An Khê,4,28/10/2019,Ba,427.03,4,4
An Khê,5,28/10/2019,Ba,427.02,3.8,4
An Khê,6,28/10/2019,Ba,427.02,4,4
An Khê,7,28/10/2019,Ba,427.02,4.2,4
An Khê,8,28/10/2019,Ba,427.02,4.2,4
An Khê,9,28/10/2019,Ba,427.02,4.2,4
An Khê,10,28/10/2019,Ba,427.02,4.2,4
An Khê,11,28/10/2019,Ba,427.01,3.8,4
An Khê,12,28/10/2019,Ba,427.01,3.8,4
An Khê,13,28/10/2019,Ba,427.01,4.3,4
An Khê,14,28/10/2019,Ba,427.01,6.2,4
An Khê,15,28/10/2019,Ba,427.02,10.67,4
An Khê,16,28/10/2019,Ba,427.04,17.33,4
An Khê,17,28/10/2019,Ba,427.04,18.62,18.6
An Khê,18,28/10/2019,Ba,427.04,23.5,23.5
An Khê,19,28/10/2019,Ba,427.04,25.5,23.5
An Khê,20,28/10/2019,Ba,427.05,30.17,23.5
An Khê,21,28/10/2019,Ba,427.05,32.1,23.5
An Khê,22,28/10/2019,Ba,427.07,32.2,4.7
An Khê,23,28/10/2019,Ba,427.1,32.25,4
An Khê,0,29/10/2019,Ba,427.13,32.2,4
An Khê,1,29/10/2019,Ba,427.17,32.31,4
An Khê,2,29/10/2019,Ba,427.21,32.57,4
An Khê,3,29/10/2019,Ba,427.25,31.67,4
An Khê,4,29/10/2019,Ba,427.29,32.1,4
An Khê,5,29/10/2019,Ba,427.33,31.7,4
An Khê,6,29/10/2019,Ba,427.35,28.7,15.4
An Khê,7,29/10/2019,Ba,427.35,25.5,23.5
An Khê,8,29/10/2019,Ba,427.35,21.6,23.5
An Khê,9,29/10/2019,Ba,427.33,15.2,23.5
An Khê,10,29/10/2019,Ba,427.31,15.25,23.5
An Khê,11,29/10/2019,Ba,427.29,15.45,23.5
An Khê,12,29/10/2019,Ba,427.27,15.45,23.5
An Khê,13,29/10/2019,Ba,427.26,26.3,23.5
An Khê,14,29/10/2019,Ba,427.25,31.37,23.5
An Khê,15,29/10/2019,Ba,427.24,31.25,23.5
An Khê,16,29/10/2019,Ba,427.23,25.96,23.5
An Khê,17,29/10/2019,Ba,427.24,30.17,23.5
An Khê,18,29/10/2019,Ba,427.26,36.83,23.5
An Khê,19,29/10/2019,Ba,427.27,30.17,23.5
An Khê,20,29/10/2019,Ba,427.27,25.52,25.5
An Khê,21,29/10/2019,Ba,427.26,21.33,28
An Khê,22,29/10/2019,Ba,427.25,21.33,28
An Khê,23,29/10/2019,Ba,427.24,21.33,28
An Khê,0,30/10/2019,Ba,427.23,21.32,28
An Khê,1,30/10/2019,Ba,427.22,21.33,28
An Khê,2,30/10/2019,Ba,427.21,21.33,28
An Khê,3,30/10/2019,Ba,427.2,21.33,28
An Khê,4,30/10/2019,Ba,427.18,14.67,28
An Khê,5,30/10/2019,Ba,427.15,8,28
An Khê,6,30/10/2019,Ba,427.12,8,28
An Khê,7,30/10/2019,Ba,427.09,8,28
An Khê,8,30/10/2019,Ba,427.07,14.67,28
An Khê,9,30/10/2019,Ba,427.05,14.67,28
An Khê,10,30/10/2019,Ba,427.04,21.33,28
An Khê,11,30/10/2019,Ba,427.03,21.33,28
An Khê,12,30/10/2019,Ba,427.03,25.25,25.3
An Khê,13,30/10/2019,Ba,427.03,25,25
An Khê,14,30/10/2019,Ba,427.03,25,25
An Khê,15,30/10/2019,Ba,427.02,18.33,25
An Khê,16,30/10/2019,Ba,427.02,25,25
An Khê,17,30/10/2019,Ba,427.02,25,25
An Khê,18,30/10/2019,Ba,427.02,25,25
An Khê,19,30/10/2019,Ba,427.03,31.67,25
An Khê,20,30/10/2019,Ba,427.03,25,25
An Khê,21,30/10/2019,Ba,427.03,25,25
An Khê,22,30/10/2019,Ba,427.04,31.67,25
An Khê,23,30/10/2019,Ba,427.04,25,25
An Khê,0,31/10/2019,Ba,427.04,25,25
An Khê,1,31/10/2019,Ba,427.05,31.67,25
An Khê,2,31/10/2019,Ba,427.09,51.67,25
An Khê,3,31/10/2019,Ba,427.2,98.33,25
An Khê,4,31/10/2019,Ba,427.45,191.67,25
An Khê,5,31/10/2019,Ba,427.8,275,25
An Khê,6,31/10/2019,Ba,428,195.99,51.6
An Khê,7,31/10/2019,Ba,428.17,198.39,52
An Khê,8,31/10/2019,Ba,428.32,181.17,52
An Khê,9,31/10/2019,Ba,428.46,172.56,52
An Khê,10,31/10/2019,Ba,428.53,112.28,52
An Khê,11,31/10/2019,Ba,428.57,84.69,50.3
An Khê,12,31/10/2019,Ba,428.61,78.94,44.5
An Khê,13,31/10/2019,Ba,428.67,80.37,28.7
An Khê,14,31/10/2019,Ba,428.75,96.89,28
An Khê,15,31/10/2019,Ba,428.81,99.67,48
An Khê,16,31/10/2019,Ba,428.82,60.61,52
An Khê,17,31/10/2019,Ba,428.86,86.44,52
An Khê,18,31/10/2019,Ba,428.92,103.67,52
An Khê,19,31/10/2019,Ba,428.96,86.44,52
An Khê,20,31/10/2019,Ba,428.94,60.78,78
An Khê,21,31/10/2019,Ba,428.92,60.78,78
An Khê,22,31/10/2019,Ba,428.91,69.39,78
An Khê,23,31/10/2019,Ba,428.9,69.39,78
An Khê,0,01/11/2019,Ba,428.91,86.61,78
An Khê,1,01/11/2019,Ba,428.9,69.39,78
An Khê,2,01/11/2019,Ba,428.9,78,78
An Khê,3,01/11/2019,Ba,428.91,86.61,78
An Khê,4,01/11/2019,Ba,428.9,69.39,78
An Khê,5,01/11/2019,Ba,428.91,86.61,78
An Khê,6,01/11/2019,Ba,428.91,78,52
An Khê,7,01/11/2019,Ba,428.9,69.39,52
An Khê,8,01/11/2019,Ba,428.87,52.17,78
An Khê,9,01/11/2019,Ba,428.83,43.56,78
An Khê,10,01/11/2019,Ba,428.78,34.94,78
An Khê,11,01/11/2019,Ba,428.73,34.94,78
An Khê,12,01/11/2019,Ba,428.68,26.14,69.2
An Khê,13,01/11/2019,Ba,428.63,22.54,65.6
An Khê,14,01/11/2019,Ba,428.6,26.17,52
An Khê,15,01/11/2019,Ba,428.58,30.2,52
An Khê,16,01/11/2019,Ba,428.56,32.78,52
An Khê,17,01/11/2019,Ba,428.53,27.83,52
An Khê,18,01/11/2019,Ba,428.5,25.17,52
An Khê,19,01/11/2019,Ba,428.47,23.77,48.6
An Khê,20,01/11/2019,Ba,428.44,22.27,46
An Khê,21,01/11/2019,Ba,428.4,19.6,46
An Khê,22,01/11/2019,Ba,428.36,19.1,46
An Khê,23,01/11/2019,Ba,428.32,18.6,46
An Khê,0,02/11/2019,Ba,428.28,18.64,46
An Khê,1,02/11/2019,Ba,428.24,18.62,44.6
An Khê,2,02/11/2019,Ba,428.2,18.22,44.5
An Khê,3,02/11/2019,Ba,428.17,19.7,44.5
An Khê,4,02/11/2019,Ba,428.14,19.52,44.5
An Khê,5,02/11/2019,Ba,428.11,19.52,44.5
An Khê,6,02/11/2019,Ba,428.09,18.35,30.9
An Khê,7,02/11/2019,Ba,428.08,17.8,27.7
An Khê,8,02/11/2019,Ba,428.07,18.39,28
An Khê,9,02/11/2019,Ba,428.06,19.39,28
An Khê,10,02/11/2019,Ba,428.04,15.7,30.9
An Khê,11,02/11/2019,Ba,428,13.06,44.5
An Khê,12,02/11/2019,Ba,427.96,14.61,44.5
An Khê,13,02/11/2019,Ba,427.92,15.61,44.5
An Khê,14,02/11/2019,Ba,427.87,13.74,44.5
An Khê,15,02/11/2019,Ba,427.82,13.39,44.5
An Khê,16,02/11/2019,Ba,427.77,15.73,44.5
An Khê,17,02/11/2019,Ba,427.73,22.83,44.5
An Khê,18,02/11/2019,Ba,427.7,37.85,44.5
An Khê,19,02/11/2019,Ba,427.68,36.76,44.5
An Khê,20,02/11/2019,Ba,427.68,35.8,30
An Khê,21,02/11/2019,Ba,427.68,34.2,28
An Khê,22,02/11/2019,Ba,427.69,35.82,28
An Khê,23,02/11/2019,Ba,427.7,36.78,28
An Khê,0,03/11/2019,Ba,427.72,37.8,28
An Khê,1,03/11/2019,Ba,427.72,37.2,35.5
An Khê,2,03/11/2019,Ba,427.71,37.3,44.5
An Khê,3,03/11/2019,Ba,427.71,36.98,34
An Khê,4,03/11/2019,Ba,427.72,36.5,23.5
An Khê,5,03/11/2019,Ba,427.74,37.94,23.5
An Khê,6,03/11/2019,Ba,427.77,39.8,23.5
An Khê,7,03/11/2019,Ba,427.79,39.9,28.8
An Khê,8,03/11/2019,Ba,427.79,40.23,44.5
An Khê,9,03/11/2019,Ba,427.8,43.3,44.5
An Khê,10,03/11/2019,Ba,427.81,45.72,44.5
An Khê,11,03/11/2019,Ba,427.82,48.2,44.5
An Khê,12,03/11/2019,Ba,427.82,48.1,46.7
An Khê,13,03/11/2019,Ba,427.82,47.5,47.5
An Khê,14,03/11/2019,Ba,427.82,47.73,47.5
An Khê,15,03/11/2019,Ba,427.82,46.65,46.7
An Khê,16,03/11/2019,Ba,427.82,44.5,44.5
An Khê,17,03/11/2019,Ba,427.82,45.7,44.5
An Khê,18,03/11/2019,Ba,427.83,47.25,44.5
An Khê,19,03/11/2019,Ba,427.83,46.89,44.5
An Khê,20,03/11/2019,Ba,427.83,46.65,44.5
An Khê,21,03/11/2019,Ba,427.83,46.22,44.5
An Khê,22,03/11/2019,Ba,427.83,45.8,44.5
An Khê,23,03/11/2019,Ba,427.9,50.2,4
An Khê,0,04/11/2019,Ba,427.97,49.9,4
An Khê,1,04/11/2019,Ba,428.03,49.8,4
An Khê,2,04/11/2019,Ba,428.09,49.84,4
An Khê,3,04/11/2019,Ba,428.12,47.9,18.6
An Khê,4,04/11/2019,Ba,428.14,47.1,23.5
An Khê,5,04/11/2019,Ba,428.16,47,23.5
An Khê,6,04/11/2019,Ba,428.18,46.8,23.5
An Khê,7,04/11/2019,Ba,428.19,45.62,38.6
An Khê,8,04/11/2019,Ba,428.19,45.02,45
An Khê,9,04/11/2019,Ba,428.18,44.39,49
An Khê,10,04/11/2019,Ba,428.18,44.85,49
An Khê,11,04/11/2019,Ba,428.17,44.52,49
An Khê,12,04/11/2019,Ba,428.16,44.52,49
An Khê,13,04/11/2019,Ba,428.15,44.52,49
An Khê,14,04/11/2019,Ba,428.14,44.52,49
An Khê,15,04/11/2019,Ba,428.14,45.57,49
An Khê,16,04/11/2019,Ba,428.15,49.35,49
An Khê,17,04/11/2019,Ba,428.16,52.51,49
An Khê,18,04/11/2019,Ba,428.17,53.42,49
An Khê,19,04/11/2019,Ba,428.18,53.34,47
An Khê,20,04/11/2019,Ba,428.19,54.61,46
An Khê,21,04/11/2019,Ba,428.2,49.78,46
An Khê,22,04/11/2019,Ba,428.19,47.53,46
An Khê,23,04/11/2019,Ba,428.18,46.85,46
An Khê,0,05/11/2019,Ba,428.17,45.76,46
An Khê,1,05/11/2019,Ba,428.16,47.92,46
An Khê,2,05/11/2019,Ba,428.15,47.69,46
An Khê,3,05/11/2019,Ba,428.14,48.45,46
An Khê,4,05/11/2019,Ba,428.15,48.56,46
An Khê,5,05/11/2019,Ba,428.16,49.64,46
An Khê,6,05/11/2019,Ba,428.16,49.72,46
An Khê,7,05/11/2019,Ba,428.16,49.67,46
An Khê,8,05/11/2019,Ba,428.16,46,46
An Khê,9,05/11/2019,Ba,428.15,37.39,46
An Khê,10,05/11/2019,Ba,428.15,46,46
An Khê,11,05/11/2019,Ba,428.14,37.39,46
An Khê,12,05/11/2019,Ba,428.13,37.38,46
An Khê,13,05/11/2019,Ba,428.13,46,46
An Khê,14,05/11/2019,Ba,428.12,37.39,46
An Khê,15,05/11/2019,Ba,428.12,46,46
An Khê,16,05/11/2019,Ba,428.12,46.13,46
An Khê,17,05/11/2019,Ba,428.11,38.35,46
An Khê,18,05/11/2019,Ba,428.11,45.98,46
An Khê,19,05/11/2019,Ba,428.1,37.38,46
An Khê,20,05/11/2019,Ba,428.1,46.56,46
An Khê,21,05/11/2019,Ba,428.1,46.62,46
An Khê,22,05/11/2019,Ba,428.1,46.68,46
An Khê,23,05/11/2019,Ba,428.11,50.61,46
An Khê,0,06/11/2019,Ba,428.11,47.75,46
An Khê,1,06/11/2019,Ba,428.11,48.56,46
An Khê,2,06/11/2019,Ba,428.12,52.17,46
An Khê,3,06/11/2019,Ba,428.12,49.65,46
An Khê,4,06/11/2019,Ba,428.12,47.82,46
An Khê,5,06/11/2019,Ba,428.13,51.62,46
An Khê,6,06/11/2019,Ba,428.13,47.78,46
An Khê,7,06/11/2019,Ba,428.13,47.55,46
An Khê,8,06/11/2019,Ba,428.14,52.61,46
An Khê,9,06/11/2019,Ba,428.14,46.23,46
An Khê,10,06/11/2019,Ba,428.14,46.17,46
An Khê,11,06/11/2019,Ba,428.15,47.15,41.5
An Khê,12,06/11/2019,Ba,428.17,42.22,25
An Khê,13,06/11/2019,Ba,428.17,38.32,32
An Khê,14,06/11/2019,Ba,428.16,37.38,46
An Khê,15,06/11/2019,Ba,428.16,46.13,46
An Khê,16,06/11/2019,Ba,428.15,37.35,46
An Khê,17,06/11/2019,Ba,428.15,46.15,46
An Khê,18,06/11/2019,Ba,428.14,37.35,46
An Khê,19,06/11/2019,Ba,428.14,46.17,46
An Khê,20,06/11/2019,Ba,428.14,46.23,46
An Khê,21,06/11/2019,Ba,428.13,42.76,46
An Khê,22,06/11/2019,Ba,428.13,47.35,46
An Khê,23,06/11/2019,Ba,428.13,47.54,46
An Khê,0,07/11/2019,Ba,428.12,43.68,46
An Khê,1,07/11/2019,Ba,428.12,46.82,46
An Khê,2,07/11/2019,Ba,428.12,47.27,46
An Khê,3,07/11/2019,Ba,428.12,47.58,46
An Khê,4,07/11/2019,Ba,428.13,52.64,46
An Khê,5,07/11/2019,Ba,428.13,49.73,46
An Khê,6,07/11/2019,Ba,428.13,48.56,46
An Khê,7,07/11/2019,Ba,428.13,48.6,46
An Khê,8,07/11/2019,Ba,428.12,39.35,46
An Khê,9,07/11/2019,Ba,428.12,46.15,46
An Khê,10,07/11/2019,Ba,428.12,46.18,46
An Khê,11,07/11/2019,Ba,428.11,42.13,46
An Khê,12,07/11/2019,Ba,428.13,44.32,34.1
An Khê,13,07/11/2019,Ba,428.16,44.86,25
An Khê,14,07/11/2019,Ba,428.16,44.22,44.6
An Khê,15,07/11/2019,Ba,428.16,44.56,46
An Khê,16,07/11/2019,Ba,428.16,44.5,46
An Khê,17,07/11/2019,Ba,428.15,44.48,46
An Khê,18,07/11/2019,Ba,428.15,44.2,46
An Khê,19,07/11/2019,Ba,428.15,44.62,46
An Khê,20,07/11/2019,Ba,428.15,44.32,46
An Khê,21,07/11/2019,Ba,428.14,44.17,46
An Khê,22,07/11/2019,Ba,428.14,44.25,46
An Khê,23,07/11/2019,Ba,428.14,44.22,46
An Khê,0,08/11/2019,Ba,428.14,44.13,46
An Khê,1,08/11/2019,Ba,428.15,44.46,35.9
An Khê,2,08/11/2019,Ba,428.15,43.52,25
An Khê,3,08/11/2019,Ba,428.16,42.85,25
An Khê,4,08/11/2019,Ba,428.16,42.47,25
An Khê,5,08/11/2019,Ba,428.17,42.55,26.1
An Khê,6,08/11/2019,Ba,428.16,42.76,46
An Khê,7,08/11/2019,Ba,428.16,42.93,46
An Khê,8,08/11/2019,Ba,428.16,43.4,46
An Khê,9,08/11/2019,Ba,428.16,43.26,46
An Khê,10,08/11/2019,Ba,428.16,43.36,46
An Khê,11,08/11/2019,Ba,428.15,43.56,46
An Khê,12,08/11/2019,Ba,428.15,43.8,46
An Khê,13,08/11/2019,Ba,428.15,43.9,46
An Khê,14,08/11/2019,Ba,428.15,43.95,46
An Khê,15,08/11/2019,Ba,428.15,43.92,46
An Khê,16,08/11/2019,Ba,428.15,43.89,46
An Khê,17,08/11/2019,Ba,428.14,43.72,46
An Khê,18,08/11/2019,Ba,428.14,44.08,46
An Khê,19,08/11/2019,Ba,428.14,44.12,46
An Khê,20,08/11/2019,Ba,428.14,44.23,46
An Khê,21,08/11/2019,Ba,428.13,44.05,46
An Khê,22,08/11/2019,Ba,428.13,44.16,46
An Khê,23,08/11/2019,Ba,428.13,44.09,46
An Khê,0,09/11/2019,Ba,428.12,43.57,46
An Khê,1,09/11/2019,Ba,428.13,42.81,29.2
An Khê,2,09/11/2019,Ba,428.15,42.52,25
An Khê,3,09/11/2019,Ba,428.17,42.34,25
An Khê,4,09/11/2019,Ba,428.19,42.44,25
An Khê,5,09/11/2019,Ba,428.21,42.22,25
An Khê,6,09/11/2019,Ba,428.22,41.23,25
An Khê,7,09/11/2019,Ba,428.22,41.1,39.7
An Khê,8,09/11/2019,Ba,428.22,41.2,46
An Khê,9,09/11/2019,Ba,428.21,41.9,46
An Khê,10,09/11/2019,Ba,428.21,42.1,45.5
An Khê,11,09/11/2019,Ba,428.21,42.2,45.8
An Khê,12,09/11/2019,Ba,428.21,42.3,46
An Khê,13,09/11/2019,Ba,428.2,42.1,46
An Khê,14,09/11/2019,Ba,428.2,41.9,46
An Khê,15,09/11/2019,Ba,428.19,41.8,46
An Khê,16,09/11/2019,Ba,428.19,41.8,46
An Khê,17,09/11/2019,Ba,428.19,41.6,46
An Khê,18,09/11/2019,Ba,428.18,41.7,46
An Khê,19,09/11/2019,Ba,428.18,41.5,46
An Khê,20,09/11/2019,Ba,428.17,41.25,46
An Khê,21,09/11/2019,Ba,428.17,41.67,46
An Khê,22,09/11/2019,Ba,428.16,39.82,46
An Khê,23,09/11/2019,Ba,428.15,39.74,46
An Khê,0,10/11/2019,Ba,428.14,39.83,46
An Khê,1,10/11/2019,Ba,428.15,38.86,30.3
An Khê,2,10/11/2019,Ba,428.16,36.46,27.9
An Khê,3,10/11/2019,Ba,428.17,36.61,28
An Khê,4,10/11/2019,Ba,428.18,36.61,28
An Khê,5,10/11/2019,Ba,428.18,35.82,28
An Khê,6,10/11/2019,Ba,428.17,35.53,28
An Khê,7,10/11/2019,Ba,428.16,26.32,28
An Khê,8,10/11/2019,Ba,428.14,14.2,28
An Khê,9,10/11/2019,Ba,428.12,7.5,28
An Khê,10,10/11/2019,Ba,428.09,5.8,28
An Khê,11,10/11/2019,Ba,428.06,6.5,36
An Khê,12,10/11/2019,Ba,428.03,10.67,44.5
An Khê,13,10/11/2019,Ba,428,12.75,44.5
An Khê,14,10/11/2019,Ba,427.96,15.71,44.6
An Khê,15,10/11/2019,Ba,427.94,13.56,28
An Khê,16,10/11/2019,Ba,427.92,13.56,28
An Khê,17,10/11/2019,Ba,427.89,11.33,28
An Khê,18,10/11/2019,Ba,427.87,11.65,28
An Khê,19,10/11/2019,Ba,427.84,6.33,28
An Khê,20,10/11/2019,Ba,427.81,6.34,28
An Khê,21,10/11/2019,Ba,427.78,6.36,28
An Khê,22,10/11/2019,Ba,427.75,6.35,28
An Khê,23,10/11/2019,Ba,427.72,6.37,28
An Khê,0,11/11/2019,Ba,427.69,6.38,28
An Khê,1,11/11/2019,Ba,427.67,13.56,28
An Khê,2,11/11/2019,Ba,427.67,28,28
An Khê,3,11/11/2019,Ba,427.68,35.22,28
An Khê,4,11/11/2019,Ba,427.7,42.44,28
An Khê,5,11/11/2019,Ba,427.75,64.11,28
An Khê,6,11/11/2019,Ba,427.82,79.86,29.3
An Khê,7,11/11/2019,Ba,427.9,105.28,47.5
An Khê,8,11/11/2019,Ba,427.95,83.61,47.5
An Khê,9,11/11/2019,Ba,427.98,72.09,50.4
An Khê,10,11/11/2019,Ba,428,66.44,52
An Khê,11,11/11/2019,Ba,428.02,62.97,45.8
An Khê,12,11/11/2019,Ba,428.05,54.83,29
An Khê,13,11/11/2019,Ba,428.07,50.42,33.2
An Khê,14,11/11/2019,Ba,428.09,64.84,47.6
An Khê,15,11/11/2019,Ba,428.12,74.73,48.9
An Khê,16,11/11/2019,Ba,428.14,69.22,52
An Khê,17,11/11/2019,Ba,428.18,86.44,52
An Khê,18,11/11/2019,Ba,428.23,89.06,52
An Khê,19,11/11/2019,Ba,428.28,89.06,52
An Khê,20,11/11/2019,Ba,428.32,86.44,52
An Khê,21,11/11/2019,Ba,428.36,86.44,52
An Khê,22,11/11/2019,Ba,428.42,90.06,52
An Khê,23,11/11/2019,Ba,428.45,77.83,52
An Khê,0,12/11/2019,Ba,428.49,86.44,52
An Khê,1,12/11/2019,Ba,428.53,86.43,52
An Khê,2,12/11/2019,Ba,428.56,77.83,52
An Khê,3,12/11/2019,Ba,428.59,77.84,52
An Khê,4,12/11/2019,Ba,428.61,69.22,52
An Khê,5,12/11/2019,Ba,428.62,60.61,52
