hochua,gio,ngay,LVS,muc_nuoc,luu_luong_den_ho,luu_luong_xa
Ka Nak,7,21/10/2019,Ba,487.15,10.5,30
Ka Nak,8,21/10/2019,Ba,487.14,10.5,30
Ka Nak,9,21/10/2019,Ba,487.12,10.5,30
Ka Nak,10,21/10/2019,Ba,487.1,10.5,30
Ka Nak,11,21/10/2019,Ba,487.08,10.5,30
Ka Nak,12,21/10/2019,Ba,487.06,10.5,30
Ka Nak,13,21/10/2019,Ba,487.05,10.5,30
Ka Nak,14,21/10/2019,Ba,487.03,10.5,30
Ka Nak,15,21/10/2019,Ba,487.01,10.5,30
Ka Nak,16,21/10/2019,Ba,486.99,10.5,30
Ka Nak,17,21/10/2019,Ba,486.97,7.22,30
Ka Nak,18,21/10/2019,Ba,486.95,7.21,30
Ka Nak,19,21/10/2019,Ba,486.93,7.21,30
Ka Nak,20,21/10/2019,Ba,486.91,7.22,30
Ka Nak,21,21/10/2019,Ba,486.89,7.21,30
Ka Nak,22,21/10/2019,Ba,486.87,6.13,30
Ka Nak,23,21/10/2019,Ba,486.84,6.13,30
Ka Nak,0,22/10/2019,Ba,486.82,6.64,31.6
Ka Nak,1,22/10/2019,Ba,486.8,6.64,31.6
Ka Nak,2,22/10/2019,Ba,486.77,6.65,31.6
Ka Nak,3,22/10/2019,Ba,486.75,6.64,31.6
Ka Nak,4,22/10/2019,Ba,486.73,6.64,31.6
Ka Nak,5,22/10/2019,Ba,486.7,5.56,31.6
Ka Nak,6,22/10/2019,Ba,486.68,5.56,31.6
Ka Nak,7,22/10/2019,Ba,486.66,5.56,31.6
Ka Nak,8,22/10/2019,Ba,486.63,5.56,31.6
Ka Nak,9,22/10/2019,Ba,486.61,7.73,31.6
Ka Nak,10,22/10/2019,Ba,486.59,9.9,31.6
Ka Nak,11,22/10/2019,Ba,486.57,12.1,31.6
Ka Nak,12,22/10/2019,Ba,486.56,14.2,31.6
Ka Nak,13,22/10/2019,Ba,486.55,14.2,31.6
Ka Nak,14,22/10/2019,Ba,486.54,16.4,31.6
Ka Nak,15,22/10/2019,Ba,486.53,18.6,31.6
Ka Nak,16,22/10/2019,Ba,486.52,18.6,31.6
Ka Nak,17,22/10/2019,Ba,486.51,21.8,31.6
Ka Nak,18,22/10/2019,Ba,486.51,24.5,31.6
Ka Nak,19,22/10/2019,Ba,486.5,24.5,31.6
Ka Nak,20,22/10/2019,Ba,486.5,24.5,31.6
Ka Nak,21,22/10/2019,Ba,486.49,24.5,31.6
Ka Nak,22,22/10/2019,Ba,486.49,24.5,31.6
Ka Nak,23,22/10/2019,Ba,486.48,24.5,31.6
Ka Nak,0,23/10/2019,Ba,486.48,24.5,31.6
Ka Nak,1,23/10/2019,Ba,486.47,24.5,31.6
Ka Nak,2,23/10/2019,Ba,486.47,24.5,31.6
Ka Nak,3,23/10/2019,Ba,486.46,24.5,31.6
Ka Nak,4,23/10/2019,Ba,486.46,24.5,31.6
Ka Nak,5,23/10/2019,Ba,486.45,24.5,31.6
Ka Nak,6,23/10/2019,Ba,486.45,24.5,31.6
Ka Nak,7,23/10/2019,Ba,486.44,24.5,31.6
Ka Nak,8,23/10/2019,Ba,486.44,22.9,31.6
Ka Nak,9,23/10/2019,Ba,486.43,20.8,31.6
Ka Nak,10,23/10/2019,Ba,486.42,18.6,31.6
Ka Nak,11,23/10/2019,Ba,486.42,18.6,31.6
Ka Nak,12,23/10/2019,Ba,486.41,15.3,31.6
Ka Nak,13,23/10/2019,Ba,486.4,15.3,31.6
Ka Nak,14,23/10/2019,Ba,486.4,14.2,31.6
Ka Nak,15,23/10/2019,Ba,486.39,14.2,31.6
Ka Nak,16,23/10/2019,Ba,486.38,14.2,31.6
Ka Nak,17,23/10/2019,Ba,486.37,12.8,31.6
Ka Nak,18,23/10/2019,Ba,486.37,12.8,31.6
Ka Nak,19,23/10/2019,Ba,486.36,12.8,31.6
Ka Nak,20,23/10/2019,Ba,486.36,12.8,31.6
Ka Nak,21,23/10/2019,Ba,486.35,12.8,31.6
Ka Nak,22,23/10/2019,Ba,486.34,12.8,31.6
Ka Nak,23,23/10/2019,Ba,486.34,12.8,31.6
Ka Nak,0,24/10/2019,Ba,486.33,12.8,31.6
Ka Nak,1,24/10/2019,Ba,486.32,14.4,31.6
Ka Nak,2,24/10/2019,Ba,486.32,14.4,31.6
Ka Nak,3,24/10/2019,Ba,486.31,14.4,31.6
Ka Nak,4,24/10/2019,Ba,486.31,14.4,31.6
Ka Nak,5,24/10/2019,Ba,486.3,14.4,31.6
Ka Nak,6,24/10/2019,Ba,486.29,14.4,7.9
Ka Nak,7,24/10/2019,Ba,486.29,16.3,0
Ka Nak,8,24/10/2019,Ba,486.3,18.4,0
Ka Nak,9,24/10/2019,Ba,486.31,18.4,0
Ka Nak,10,24/10/2019,Ba,486.33,20.6,0
Ka Nak,11,24/10/2019,Ba,486.36,22.7,0
Ka Nak,12,24/10/2019,Ba,486.38,22.7,0
Ka Nak,13,24/10/2019,Ba,486.4,22.7,0
Ka Nak,14,24/10/2019,Ba,486.43,22.7,0
Ka Nak,15,24/10/2019,Ba,486.45,22.7,0
Ka Nak,16,24/10/2019,Ba,486.47,22.7,0
Ka Nak,17,24/10/2019,Ba,486.49,22.7,0
Ka Nak,18,24/10/2019,Ba,486.52,23.1,0
Ka Nak,19,24/10/2019,Ba,486.54,23.1,0
Ka Nak,20,24/10/2019,Ba,486.56,23.1,0
Ka Nak,21,24/10/2019,Ba,486.58,23.1,0
Ka Nak,22,24/10/2019,Ba,486.6,23.1,0
Ka Nak,23,24/10/2019,Ba,486.63,23.1,0
Ka Nak,0,25/10/2019,Ba,486.65,23.1,0
Ka Nak,1,25/10/2019,Ba,486.67,23.1,0
Ka Nak,2,25/10/2019,Ba,486.69,23.1,0
Ka Nak,3,25/10/2019,Ba,486.71,23.1,0
Ka Nak,4,25/10/2019,Ba,486.74,23.1,0
Ka Nak,5,25/10/2019,Ba,486.76,23.1,0
Ka Nak,6,25/10/2019,Ba,486.78,25.6,0
Ka Nak,7,25/10/2019,Ba,486.81,25.6,0
Ka Nak,8,25/10/2019,Ba,486.82,30.9,14.7
Ka Nak,9,25/10/2019,Ba,486.82,34,34
Ka Nak,10,25/10/2019,Ba,486.83,38.3,34
Ka Nak,11,25/10/2019,Ba,486.85,42.3,13
Ka Nak,12,25/10/2019,Ba,486.89,45.6,0
Ka Nak,13,25/10/2019,Ba,486.92,48.6,20.4
Ka Nak,14,25/10/2019,Ba,486.94,52.4,34
Ka Nak,15,25/10/2019,Ba,486.96,53.5,34
Ka Nak,16,25/10/2019,Ba,486.98,57.9,34
Ka Nak,17,25/10/2019,Ba,487,57.9,34
Ka Nak,18,25/10/2019,Ba,487.02,57.9,34
Ka Nak,19,25/10/2019,Ba,487.04,57.9,34
Ka Nak,20,25/10/2019,Ba,487.08,57.9,21
Ka Nak,21,25/10/2019,Ba,487.1,57.2,30
Ka Nak,22,25/10/2019,Ba,487.12,57.9,34
Ka Nak,23,25/10/2019,Ba,487.15,57.9,34
Ka Nak,0,26/10/2019,Ba,487.18,57.2,19.3
Ka Nak,1,26/10/2019,Ba,487.23,57.5,0
Ka Nak,2,26/10/2019,Ba,487.29,57.5,0
Ka Nak,3,26/10/2019,Ba,487.34,57.5,0
Ka Nak,4,26/10/2019,Ba,487.39,57.5,0
Ka Nak,5,26/10/2019,Ba,487.45,57.5,0
Ka Nak,6,26/10/2019,Ba,487.5,57.5,0
Ka Nak,7,26/10/2019,Ba,487.55,57.5,0
Ka Nak,8,26/10/2019,Ba,487.6,52.1,0
Ka Nak,9,26/10/2019,Ba,487.65,51,0
Ka Nak,10,26/10/2019,Ba,487.71,51,0
Ka Nak,11,26/10/2019,Ba,487.77,51,0
Ka Nak,12,26/10/2019,Ba,487.83,51,0
Ka Nak,13,26/10/2019,Ba,487.89,51,0
Ka Nak,14,26/10/2019,Ba,487.95,51,0
Ka Nak,15,26/10/2019,Ba,488.01,51,0
Ka Nak,16,26/10/2019,Ba,488.06,52.5,14.9
Ka Nak,17,26/10/2019,Ba,488.1,52.5,16.3
Ka Nak,18,26/10/2019,Ba,488.15,52.5,16.3
Ka Nak,19,26/10/2019,Ba,488.19,52.2,15.5
Ka Nak,20,26/10/2019,Ba,488.25,51,0
Ka Nak,21,26/10/2019,Ba,488.31,51,0
Ka Nak,22,26/10/2019,Ba,488.37,51,0
Ka Nak,23,26/10/2019,Ba,488.43,51,0
Ka Nak,0,27/10/2019,Ba,488.49,51,0
Ka Nak,1,27/10/2019,Ba,488.55,40.7,0
Ka Nak,2,27/10/2019,Ba,488.61,40.7,0
Ka Nak,3,27/10/2019,Ba,488.67,32.4,0
Ka Nak,4,27/10/2019,Ba,488.73,32.4,0
Ka Nak,5,27/10/2019,Ba,488.79,21.6,0
Ka Nak,6,27/10/2019,Ba,488.85,21.6,0
Ka Nak,7,27/10/2019,Ba,488.91,21.6,0
Ka Nak,8,27/10/2019,Ba,488.97,21.6,0
Ka Nak,9,27/10/2019,Ba,488.99,21.7,0
Ka Nak,10,27/10/2019,Ba,488.99,21.2,17.6
Ka Nak,11,27/10/2019,Ba,489,21.4,19.2
Ka Nak,12,27/10/2019,Ba,489.02,21.7,0
Ka Nak,13,27/10/2019,Ba,489.04,21.7,0
Ka Nak,14,27/10/2019,Ba,489.06,21.7,0
Ka Nak,15,27/10/2019,Ba,489.08,21.7,0
Ka Nak,16,27/10/2019,Ba,489.1,21.7,0
Ka Nak,17,27/10/2019,Ba,489.11,18.4,0
Ka Nak,18,27/10/2019,Ba,489.13,16.3,0
Ka Nak,19,27/10/2019,Ba,489.14,16.3,0
Ka Nak,20,27/10/2019,Ba,489.16,16.3,0
Ka Nak,21,27/10/2019,Ba,489.17,16.3,0
Ka Nak,22,27/10/2019,Ba,489.19,16.3,0
Ka Nak,23,27/10/2019,Ba,489.2,16.3,0
Ka Nak,0,28/10/2019,Ba,489.22,16.3,0
Ka Nak,1,28/10/2019,Ba,489.23,16.3,0
Ka Nak,2,28/10/2019,Ba,489.25,16.3,0
Ka Nak,3,28/10/2019,Ba,489.26,16.3,0
Ka Nak,4,28/10/2019,Ba,489.28,16.3,0
Ka Nak,5,28/10/2019,Ba,489.29,16.3,0
Ka Nak,6,28/10/2019,Ba,489.31,16.3,0
Ka Nak,7,28/10/2019,Ba,489.32,16.3,0
Ka Nak,8,28/10/2019,Ba,489.32,16.5,16.5
Ka Nak,9,28/10/2019,Ba,489.31,16.8,32
Ka Nak,10,28/10/2019,Ba,489.3,16.8,32
Ka Nak,11,28/10/2019,Ba,489.28,16.8,32
Ka Nak,12,28/10/2019,Ba,489.27,15.7,32
Ka Nak,13,28/10/2019,Ba,489.25,15.7,32
Ka Nak,14,28/10/2019,Ba,489.24,15.7,32
Ka Nak,15,28/10/2019,Ba,489.22,15.7,32
Ka Nak,16,28/10/2019,Ba,489.2,13.6,32
Ka Nak,17,28/10/2019,Ba,489.19,13.6,32
Ka Nak,18,28/10/2019,Ba,489.17,10.3,32
Ka Nak,19,28/10/2019,Ba,489.15,10.3,32
Ka Nak,20,28/10/2019,Ba,489.13,9.2,32
Ka Nak,21,28/10/2019,Ba,489.11,9.21,32
Ka Nak,22,28/10/2019,Ba,489.08,8.13,32
Ka Nak,23,28/10/2019,Ba,489.06,8.13,32
Ka Nak,0,29/10/2019,Ba,489.04,8.13,32
Ka Nak,1,29/10/2019,Ba,489.03,8.81,24
Ka Nak,2,29/10/2019,Ba,489.02,8.41,16
Ka Nak,3,29/10/2019,Ba,489.01,8.4,16
Ka Nak,4,29/10/2019,Ba,489,8.4,16
Ka Nak,5,29/10/2019,Ba,489,8.41,16
Ka Nak,6,29/10/2019,Ba,488.98,7.93,27.5
Ka Nak,7,29/10/2019,Ba,488.96,8.13,32
Ka Nak,8,29/10/2019,Ba,488.94,8.13,32
Ka Nak,9,29/10/2019,Ba,488.92,8.21,26.7
Ka Nak,10,29/10/2019,Ba,488.9,8.13,32
Ka Nak,11,29/10/2019,Ba,488.87,8.13,32
Ka Nak,12,29/10/2019,Ba,488.85,8.13,32
Ka Nak,13,29/10/2019,Ba,488.84,8.65,17.3
Ka Nak,14,29/10/2019,Ba,488.84,8.41,16
Ka Nak,15,29/10/2019,Ba,488.83,8.4,16
Ka Nak,16,29/10/2019,Ba,488.82,8.4,16
Ka Nak,17,29/10/2019,Ba,488.82,8.41,16
Ka Nak,18,29/10/2019,Ba,488.81,8.4,16
Ka Nak,19,29/10/2019,Ba,488.8,8.4,16
Ka Nak,20,29/10/2019,Ba,488.8,8.41,16
Ka Nak,21,29/10/2019,Ba,488.8,9.06,9.1
Ka Nak,22,29/10/2019,Ba,488.8,8.68,0
Ka Nak,23,29/10/2019,Ba,488.81,8.68,0
Ka Nak,0,30/10/2019,Ba,488.82,8.68,0
Ka Nak,1,30/10/2019,Ba,488.83,8.68,0
Ka Nak,2,30/10/2019,Ba,488.84,8.68,0
Ka Nak,3,30/10/2019,Ba,488.84,8.68,0
Ka Nak,4,30/10/2019,Ba,488.85,8.68,0
Ka Nak,5,30/10/2019,Ba,488.86,8.68,0
Ka Nak,6,30/10/2019,Ba,488.87,8.68,0
Ka Nak,7,30/10/2019,Ba,488.88,8.68,0
Ka Nak,8,30/10/2019,Ba,488.88,8.68,0
Ka Nak,9,30/10/2019,Ba,488.89,8.68,0
Ka Nak,10,30/10/2019,Ba,488.9,8.68,0
Ka Nak,11,30/10/2019,Ba,488.91,8.68,0
Ka Nak,12,30/10/2019,Ba,488.92,8.68,0
Ka Nak,13,30/10/2019,Ba,488.92,8.68,0
Ka Nak,14,30/10/2019,Ba,488.93,8.68,0
Ka Nak,15,30/10/2019,Ba,488.94,8.68,0
Ka Nak,16,30/10/2019,Ba,488.95,8.68,0
Ka Nak,17,30/10/2019,Ba,488.96,9.76,0
Ka Nak,18,30/10/2019,Ba,488.97,9.77,0
Ka Nak,19,30/10/2019,Ba,488.97,9.77,0
Ka Nak,20,30/10/2019,Ba,488.98,9.76,0
Ka Nak,21,30/10/2019,Ba,488.99,9.77,0
Ka Nak,22,30/10/2019,Ba,489,9.77,0
Ka Nak,23,30/10/2019,Ba,489.01,9.76,0
Ka Nak,0,31/10/2019,Ba,489.02,9.77,0
Ka Nak,1,31/10/2019,Ba,489.03,9.77,0
Ka Nak,2,31/10/2019,Ba,489.04,9.76,0
Ka Nak,3,31/10/2019,Ba,489.05,9.77,0
Ka Nak,4,31/10/2019,Ba,489.06,14.1,0
Ka Nak,5,31/10/2019,Ba,489.08,21.1,0
Ka Nak,6,31/10/2019,Ba,489.1,19.5,0
Ka Nak,7,31/10/2019,Ba,489.11,15.2,0
Ka Nak,8,31/10/2019,Ba,489.13,15.2,0
Ka Nak,9,31/10/2019,Ba,489.14,15.2,0
Ka Nak,10,31/10/2019,Ba,489.15,15.2,0
Ka Nak,11,31/10/2019,Ba,489.16,16.3,0
Ka Nak,12,31/10/2019,Ba,489.17,16.3,0
Ka Nak,13,31/10/2019,Ba,489.18,16.3,0
Ka Nak,14,31/10/2019,Ba,489.19,16.3,0
Ka Nak,15,31/10/2019,Ba,489.2,16.3,0
Ka Nak,16,31/10/2019,Ba,489.21,21.7,0
Ka Nak,17,31/10/2019,Ba,489.22,21.7,0
Ka Nak,18,31/10/2019,Ba,489.23,21.7,0
Ka Nak,19,31/10/2019,Ba,489.24,16.3,0
Ka Nak,20,31/10/2019,Ba,489.25,16.3,0
Ka Nak,21,31/10/2019,Ba,489.26,16.3,0
Ka Nak,22,31/10/2019,Ba,489.27,16.3,0
Ka Nak,23,31/10/2019,Ba,489.28,16.3,0
Ka Nak,0,01/11/2019,Ba,489.29,16.3,0
Ka Nak,1,01/11/2019,Ba,489.3,16.3,0
Ka Nak,2,01/11/2019,Ba,489.31,17.5,0
Ka Nak,3,01/11/2019,Ba,489.32,17.5,0
Ka Nak,4,01/11/2019,Ba,489.34,17.5,0
Ka Nak,5,01/11/2019,Ba,489.35,17.5,0
Ka Nak,6,01/11/2019,Ba,489.36,15.1,0
Ka Nak,7,01/11/2019,Ba,489.37,15.1,0
Ka Nak,8,01/11/2019,Ba,489.38,15.1,0
Ka Nak,9,01/11/2019,Ba,489.39,15.1,0
Ka Nak,10,01/11/2019,Ba,489.4,17.6,0
Ka Nak,11,01/11/2019,Ba,489.41,19.3,0
Ka Nak,12,01/11/2019,Ba,489.43,19.3,0
Ka Nak,13,01/11/2019,Ba,489.46,22.5,0
Ka Nak,14,01/11/2019,Ba,489.49,22.5,0
Ka Nak,15,01/11/2019,Ba,489.52,19.3,0
Ka Nak,16,01/11/2019,Ba,489.54,19.3,0
Ka Nak,17,01/11/2019,Ba,489.57,19.3,0
Ka Nak,18,01/11/2019,Ba,489.59,19.3,0
Ka Nak,19,01/11/2019,Ba,489.62,19.3,0
Ka Nak,20,01/11/2019,Ba,489.65,19.3,0
Ka Nak,21,01/11/2019,Ba,489.68,19.3,0
Ka Nak,22,01/11/2019,Ba,489.71,19.3,0
Ka Nak,23,01/11/2019,Ba,489.74,19.3,0
Ka Nak,0,02/11/2019,Ba,489.77,19.8,0
Ka Nak,1,02/11/2019,Ba,489.82,25.5,0
Ka Nak,2,02/11/2019,Ba,489.88,30.2,0
Ka Nak,3,02/11/2019,Ba,489.94,30.8,0
Ka Nak,4,02/11/2019,Ba,490,30,0
Ka Nak,5,02/11/2019,Ba,490.04,24.6,0
Ka Nak,6,02/11/2019,Ba,490.07,19.7,0
Ka Nak,7,02/11/2019,Ba,490.1,19.5,0
Ka Nak,8,02/11/2019,Ba,490.13,19.5,0
Ka Nak,9,02/11/2019,Ba,490.16,19.3,0
Ka Nak,10,02/11/2019,Ba,490.17,17.2,8.9
Ka Nak,11,02/11/2019,Ba,490.17,17.5,28
Ka Nak,12,02/11/2019,Ba,490.16,16.9,28
Ka Nak,13,02/11/2019,Ba,490.16,17.3,28
Ka Nak,14,02/11/2019,Ba,490.15,17.5,28
Ka Nak,15,02/11/2019,Ba,490.15,17.8,28
Ka Nak,16,02/11/2019,Ba,490.14,18.2,28
Ka Nak,17,02/11/2019,Ba,490.14,17.6,28
Ka Nak,18,02/11/2019,Ba,490.13,17.2,28
Ka Nak,19,02/11/2019,Ba,490.13,17.2,28
Ka Nak,20,02/11/2019,Ba,490.12,20.1,28
Ka Nak,21,02/11/2019,Ba,490.12,22.5,28
Ka Nak,22,02/11/2019,Ba,490.12,24.3,28
Ka Nak,23,02/11/2019,Ba,490.12,25.2,28
Ka Nak,0,03/11/2019,Ba,490.12,25.4,28
Ka Nak,1,03/11/2019,Ba,490.11,25.7,28
Ka Nak,2,03/11/2019,Ba,490.11,25.5,28
Ka Nak,3,03/11/2019,Ba,490.11,25.3,28
Ka Nak,4,03/11/2019,Ba,490.11,25.1,28
Ka Nak,5,03/11/2019,Ba,490.11,25.6,28
Ka Nak,6,03/11/2019,Ba,490.1,22.8,28
Ka Nak,7,03/11/2019,Ba,490.1,22.5,28
Ka Nak,8,03/11/2019,Ba,490.1,21.6,28
Ka Nak,9,03/11/2019,Ba,490.1,21.8,28
Ka Nak,10,03/11/2019,Ba,490.1,22.3,28
Ka Nak,11,03/11/2019,Ba,490.09,22.5,28
Ka Nak,12,03/11/2019,Ba,490.09,22.7,28
Ka Nak,13,03/11/2019,Ba,490.09,22.1,28
Ka Nak,14,03/11/2019,Ba,490.09,21.7,28
Ka Nak,15,03/11/2019,Ba,490.09,21.9,28
Ka Nak,16,03/11/2019,Ba,490.08,22.3,28
Ka Nak,17,03/11/2019,Ba,490.08,22.3,28
Ka Nak,18,03/11/2019,Ba,490.08,22.5,28
Ka Nak,19,03/11/2019,Ba,490.08,22.5,28
Ka Nak,20,03/11/2019,Ba,490.08,22.8,28
Ka Nak,21,03/11/2019,Ba,490.07,22.8,28
Ka Nak,22,03/11/2019,Ba,490.07,23,28
Ka Nak,23,03/11/2019,Ba,490.07,23.2,28
Ka Nak,0,04/11/2019,Ba,490.07,23.2,28
Ka Nak,1,04/11/2019,Ba,490.07,23.5,28
Ka Nak,2,04/11/2019,Ba,490.06,23.7,28
Ka Nak,3,04/11/2019,Ba,490.06,23.9,28
Ka Nak,4,04/11/2019,Ba,490.06,23.6,28
Ka Nak,5,04/11/2019,Ba,490.06,22.8,28
Ka Nak,6,04/11/2019,Ba,490.06,22.1,28
Ka Nak,7,04/11/2019,Ba,490.05,21.9,28
Ka Nak,8,04/11/2019,Ba,490.05,21.9,28
Ka Nak,9,04/11/2019,Ba,490.05,21.9,28
Ka Nak,10,04/11/2019,Ba,490.05,21.9,28
Ka Nak,11,04/11/2019,Ba,490.05,21.3,27.3
Ka Nak,12,04/11/2019,Ba,490.04,22.4,26.9
Ka Nak,13,04/11/2019,Ba,490.04,22.6,32.4
Ka Nak,14,04/11/2019,Ba,490.04,22.6,32.4
Ka Nak,15,04/11/2019,Ba,490.03,22.6,32.4
Ka Nak,16,04/11/2019,Ba,490.03,22.6,32.4
Ka Nak,17,04/11/2019,Ba,490.02,22.6,32.4
Ka Nak,18,04/11/2019,Ba,490.02,22.6,32.4
Ka Nak,19,04/11/2019,Ba,490.02,21.7,32.4
Ka Nak,20,04/11/2019,Ba,490.01,21.7,32.4
Ka Nak,21,04/11/2019,Ba,490.01,21.7,32.4
Ka Nak,22,04/11/2019,Ba,490,21.7,32.4
Ka Nak,23,04/11/2019,Ba,490,21.7,32.4
Ka Nak,0,05/11/2019,Ba,489.99,21.7,32.4
Ka Nak,1,05/11/2019,Ba,489.99,21.7,32.4
Ka Nak,2,05/11/2019,Ba,489.98,21.7,32.4
Ka Nak,3,05/11/2019,Ba,489.98,22.6,32.4
Ka Nak,4,05/11/2019,Ba,489.98,22.6,32.4
Ka Nak,5,05/11/2019,Ba,489.97,22.6,32.4
Ka Nak,6,05/11/2019,Ba,489.96,22.6,32.4
Ka Nak,7,05/11/2019,Ba,489.96,22.6,32.4
Ka Nak,8,05/11/2019,Ba,489.95,19.3,32.4
Ka Nak,9,05/11/2019,Ba,489.94,15.8,32.4
Ka Nak,10,05/11/2019,Ba,489.92,12.7,32.4
Ka Nak,11,05/11/2019,Ba,489.9,10.7,32.4
Ka Nak,12,05/11/2019,Ba,489.88,10.7,32.4
Ka Nak,13,05/11/2019,Ba,489.86,8.53,32.4
Ka Nak,14,05/11/2019,Ba,489.84,8.53,32.4
Ka Nak,15,05/11/2019,Ba,489.81,8.53,32.4
Ka Nak,16,05/11/2019,Ba,489.79,8.53,32.4
Ka Nak,17,05/11/2019,Ba,489.77,8.53,32.4
Ka Nak,18,05/11/2019,Ba,489.75,8.53,32.4
Ka Nak,19,05/11/2019,Ba,489.73,8.53,32.4
Ka Nak,20,05/11/2019,Ba,489.7,8.53,32.4
Ka Nak,21,05/11/2019,Ba,489.68,8.53,32.4
Ka Nak,22,05/11/2019,Ba,489.66,8.53,32.4
Ka Nak,23,05/11/2019,Ba,489.64,8.53,32.4
Ka Nak,0,06/11/2019,Ba,489.62,8.53,32.4
Ka Nak,1,06/11/2019,Ba,489.59,8.53,32.4
Ka Nak,2,06/11/2019,Ba,489.57,8.53,32.4
Ka Nak,3,06/11/2019,Ba,489.55,8.53,32.4
Ka Nak,4,06/11/2019,Ba,489.53,8.53,32.4
Ka Nak,5,06/11/2019,Ba,489.51,10.7,32.4
Ka Nak,6,06/11/2019,Ba,489.49,10.7,32.4
Ka Nak,7,06/11/2019,Ba,489.47,10.7,32.4
Ka Nak,8,06/11/2019,Ba,489.45,10.7,32.4
Ka Nak,9,06/11/2019,Ba,489.43,10.7,32.4
Ka Nak,10,06/11/2019,Ba,489.41,11.8,32.4
Ka Nak,11,06/11/2019,Ba,489.39,11.8,32.4
Ka Nak,12,06/11/2019,Ba,489.37,11.8,32.4
Ka Nak,13,06/11/2019,Ba,489.35,11.8,32.4
Ka Nak,14,06/11/2019,Ba,489.33,11.8,32.4
Ka Nak,15,06/11/2019,Ba,489.31,11.8,32.4
Ka Nak,16,06/11/2019,Ba,489.29,11.8,32.4
Ka Nak,17,06/11/2019,Ba,489.28,12.9,32.4
Ka Nak,18,06/11/2019,Ba,489.26,12.9,32.4
Ka Nak,19,06/11/2019,Ba,489.24,12.9,32.4
Ka Nak,20,06/11/2019,Ba,489.22,12.9,32.4
Ka Nak,21,06/11/2019,Ba,489.2,12.9,32.4
Ka Nak,22,06/11/2019,Ba,489.19,12.9,32.4
Ka Nak,23,06/11/2019,Ba,489.17,12.9,32.4
Ka Nak,0,07/11/2019,Ba,489.15,12.9,32.4
Ka Nak,1,07/11/2019,Ba,489.13,12.9,32.4
Ka Nak,2,07/11/2019,Ba,489.11,12.9,32.4
Ka Nak,3,07/11/2019,Ba,489.1,12.9,32.4
Ka Nak,4,07/11/2019,Ba,489.08,12.9,32.4
Ka Nak,5,07/11/2019,Ba,489.06,12.9,32.4
Ka Nak,6,07/11/2019,Ba,489.04,12.9,32.4
Ka Nak,7,07/11/2019,Ba,489.02,12.9,32.4
Ka Nak,8,07/11/2019,Ba,489.01,14,32.4
Ka Nak,9,07/11/2019,Ba,488.99,14,32.4
Ka Nak,10,07/11/2019,Ba,488.97,14.7,32.4
Ka Nak,11,07/11/2019,Ba,488.96,14.7,32.4
Ka Nak,12,07/11/2019,Ba,488.94,14.7,32.4
Ka Nak,13,07/11/2019,Ba,488.92,14.7,32.4
Ka Nak,14,07/11/2019,Ba,488.91,14.7,32.4
Ka Nak,15,07/11/2019,Ba,488.89,14.7,32.4
Ka Nak,16,07/11/2019,Ba,488.87,14.7,32.4
Ka Nak,17,07/11/2019,Ba,488.86,15.4,32.4
Ka Nak,18,07/11/2019,Ba,488.84,15.4,32.4
Ka Nak,19,07/11/2019,Ba,488.82,15.4,32.4
Ka Nak,20,07/11/2019,Ba,488.81,15.4,32.4
Ka Nak,21,07/11/2019,Ba,488.79,15.4,32.4
Ka Nak,22,07/11/2019,Ba,488.78,15.4,32.4
Ka Nak,23,07/11/2019,Ba,488.76,15.4,32.4
Ka Nak,0,08/11/2019,Ba,488.74,15.4,32.4
Ka Nak,1,08/11/2019,Ba,488.73,14.7,32.4
Ka Nak,2,08/11/2019,Ba,488.71,14.7,32.4
Ka Nak,3,08/11/2019,Ba,488.69,14.7,32.4
Ka Nak,4,08/11/2019,Ba,488.68,14.7,32.4
Ka Nak,5,08/11/2019,Ba,488.66,14.7,32.4
Ka Nak,6,08/11/2019,Ba,488.64,14.7,32.4
Ka Nak,7,08/11/2019,Ba,488.62,14.7,32.4
Ka Nak,8,08/11/2019,Ba,488.61,14.9,32.4
Ka Nak,9,08/11/2019,Ba,488.59,14.9,32.4
Ka Nak,10,08/11/2019,Ba,488.57,14.9,32.4
Ka Nak,11,08/11/2019,Ba,488.56,14.5,32.4
Ka Nak,12,08/11/2019,Ba,488.54,14.5,32.4
Ka Nak,13,08/11/2019,Ba,488.52,14.5,32.4
Ka Nak,14,08/11/2019,Ba,488.5,12.9,32.4
Ka Nak,15,08/11/2019,Ba,488.49,12.9,32.4
Ka Nak,16,08/11/2019,Ba,488.47,11.8,32.4
Ka Nak,17,08/11/2019,Ba,488.45,11.8,32.4
Ka Nak,18,08/11/2019,Ba,488.43,10.7,32.4
Ka Nak,19,08/11/2019,Ba,488.41,10.7,32.4
Ka Nak,20,08/11/2019,Ba,488.39,10.7,32.4
Ka Nak,21,08/11/2019,Ba,488.37,10.7,32.4
Ka Nak,22,08/11/2019,Ba,488.35,10.7,32.4
Ka Nak,23,08/11/2019,Ba,488.33,10.7,32.4
Ka Nak,0,09/11/2019,Ba,488.31,10.7,32.4
Ka Nak,1,09/11/2019,Ba,488.29,10.7,32.4
Ka Nak,2,09/11/2019,Ba,488.27,9.62,32.4
Ka Nak,3,09/11/2019,Ba,488.25,9.61,32.4
Ka Nak,4,09/11/2019,Ba,488.23,9.61,32.4
